ns,nm,nf,entropy,lt,fix,ndev,pd,nuc,exp,rexp,sexp
0.5392091879542129,0.5850994982340543,0.5100331150330144,0.5824430276696754,0.5165883330266752,0.4245695589656827,0.49195568621799746,0.5405653934070709,0.5931547970378105,0.8187919453338658,0.854010833425116,0.717359222766733
0.5276000686360847,0.517710856597636,0.5312288724097631,0.5649383662395692,0.4164775004742045,0.44446807180191583,0.5113905058721453,0.5083516088657789,0.5044332927140767,0.29508196755092564,0.2724701457654345,0.37409587875620676
0.4280898741940954,0.41035652114469956,0.4651646676903263,0.45335561162144633,0.5438055721671082,0.747880841123288,0.49465259226311953,0.48291446589275977,0.4851157769910538,0.6972709550801125,0.08076795752482047,0.660580979786759
0.515533215213193,0.46696904700903286,0.44587643440316194,0.5506298574810674,0.6843821319744556,0.4465530050804508,0.5618719957643558,0.4990498298512023,0.4890289493201099,0.4035679834464657,0.6570397108157694,0.2742097171710439
0.45819993400291414,0.4703826161603498,0.483648711303976,0.43114625322400835,0.552871327192622,0.47182271252360286,0.4882511582687936,0.4094792487375757,0.4751942073969473,0.7641910152400339,0.2768683284022325,0.42096842446499816
0.45777206999822895,0.4490623526897639,0.5229364039302224,0.5187876969595493,0.4451159211615906,0.43497085152770487,0.5310639011350298,0.6395996592488982,0.5355623314981297,0.620646731745498,0.44444444531386185,0.6798670003328359
0.5160039823544988,0.534889242232309,0.5152011428119607,0.5007784210141051,0.39088728959171104,0.5247814239840369,0.47341436133170234,0.5091482406016665,0.49872305296781794,0.331145344838659,0.4505380094410987,0.34418622056822223
0.5561747373566079,0.5642425736032066,0.5815751954722777,0.6157487556462511,0.46147988352980607,0.5143239069969214,0.46528098766392334,0.6012421363416139,0.5777627079971206,0.44228940901661096,0.7618147448648118,0.29124680895813304
0.516620258535481,0.598434150277247,0.6249176930438594,0.6590680798228762,0.5714688999648823,0.5861579825093715,0.525660551855943,0.3660600691093263,0.605792217419606,0.1849175174126345,0.1513982638002076,0.32888324535855074
0.5368098677631095,0.5928143742908181,0.6003999636430911,0.6372971658243123,0.5275317217787596,0.5405087723705387,0.5758171220337955,0.5592002766153581,0.5602953788696583,0.49949630681196866,0.2099236652978409,0.607249616161509
